salesorderid,revisionnumber,orderdate,duedate,shipdate,status,onlineorderflag,purchaseordernumber,accountnumber,customerid,salespersonid,territoryid,billtoaddressid,shiptoaddressid,shipmethodid,creditcardid,creditcardapprovalcode,currencyrateid,subtotal,taxamt,freight,totaldue,comment,rowguid,modifieddate
51255,8,2013-06-03,2013-06-15,2013-06-10,5,True,,10-4030-023105,23105,,9,14188,14188,1,4839.0,238604Vi25419,8444.0,1179.97,94.3976,29.4993,1303.8669,,3c629c61-f569-4961-b5fa-48bdcd26e18d,2013-06-10
51256,8,2013-06-03,2013-06-15,2013-06-10,5,True,,10-4030-011017,11017,,9,11541,11541,1,12801.0,639494Vi66203,8444.0,2316.97,185.3576,57.9243,2560.2519,,731f407a-d6af-4235-83ae-d77e4a4ff635,2013-06-10
51257,8,2013-06-03,2013-06-15,2013-06-10,5,True,,10-4030-019167,19167,,4,18299,18299,1,955.0,441498Vi4794,,1120.49,89.6392,28.0123,1238.1415,,c085b61c-f207-42ab-9d26-b92ef414b07d,2013-06-10
51258,8,2013-06-03,2013-06-15,2013-06-10,5,True,,10-4030-018544,18544,,6,16417,16417,1,18935.0,341879Vi98369,8446.0,1155.48,92.4384,28.887,1276.8054,,3d501adc-bb17-4b27-8b06-ed2d2b412663,2013-06-10
51259,8,2013-06-03,2013-06-15,2013-06-10,5,True,,10-4030-011433,11433,,7,18120,18120,1,330.0,242754Vi1657,,2442.03,195.3624,61.0508,2698.4432,,29061c41-1058-4563-a15a-8923ae1c8939,2013-06-10
51260,8,2013-06-03,2013-06-15,2013-06-10,5,True,,10-4030-025618,25618,,8,23965,23965,1,3971.0,1042757Vi20929,,2398.05,191.844,59.9513,2649.8453,,2d36258b-a4a9-42cb-b8ac-3de6ba6f22d1,2013-06-10
51261,8,2013-06-03,2013-06-15,2013-06-10,5,True,,10-4030-012271,12271,,10,15818,15818,1,18013.0,1142942Vi93458,8449.0,1268.84,101.5072,31.721,1402.0682,,9e3096da-0cc6-4121-b29f-5757072b56d5,2013-06-10
51262,8,2013-06-04,2013-06-16,2013-06-11,5,True,,10-4030-011340,11340,,7,25956,25956,1,18782.0,1016551Vi97594,,2363.96,189.1168,59.099,2612.1758,,0a39cbfa-ea67-47fe-aaf1-212478e3592d,2013-06-11
51263,8,2013-06-04,2013-06-16,2013-06-11,5,True,,10-4030-021534,21534,,10,13037,13037,1,11695.0,219946Vi60500,8460.0,839.46,67.1568,20.9865,927.6033,,ba0c530c-7bd8-4279-9be3-3be4d78af473,2013-06-11
51264,8,2013-06-04,2013-06-16,2013-06-11,5,True,,10-4030-011282,11282,,1,27221,27221,1,1430.0,1037660Vi7325,,2420.46,193.6368,60.5115,2674.6083,,0f4e7747-e122-48b6-8a8c-8856264b8b87,2013-06-11
51265,8,2013-06-04,2013-06-16,2013-06-11,5,True,,10-4030-011264,11264,,1,14057,14057,1,18652.0,737681Vi96917,,2375.95,190.076,59.3988,2625.4248,,c6ddd967-ee76-44f7-913d-ad08f5a4cb81,2013-06-11
51266,8,2013-06-04,2013-06-16,2013-06-11,5,True,,10-4030-028136,28136,,9,21197,21197,1,16728.0,939089Vi86673,8455.0,2384.07,190.7256,59.6018,2634.3974,,5a4120cb-a903-45cf-a8c4-87cbd0bb6b22,2013-06-11
51267,8,2013-06-04,2013-06-16,2013-06-11,5,True,,10-4030-011456,11456,,9,22629,22629,1,2017.0,1239799Vi10506,8455.0,2391.43,191.3144,59.7858,2642.5302,,b3fb33ad-1491-4443-80b2-439cf3025764,2013-06-11
51268,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-018212,18212,,9,24790,24790,1,13628.0,816045Vi70634,8466.0,2451.3,196.104,61.2825,2708.6865,,7896473e-c9e5-4b38-a609-d8dd7fdf3f4b,2013-06-12
51269,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-016693,16693,,9,15526,15526,1,9720.0,1216057Vi50098,8466.0,2482.23,198.5784,62.0558,2742.8642,,9a7ef927-33c5-4f61-9748-8efa0f8cc02e,2013-06-12
51270,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-011341,11341,,10,27268,27268,1,18164.0,916587Vi94178,8471.0,2338.97,187.1176,58.4743,2584.5619,,9a42434a-f7e5-424b-8904-0fbbc59d3546,2013-06-12
51271,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-016944,16944,,8,21637,21637,1,9189.0,519166Vi47424,,1810.46,144.8368,45.2615,2000.5583,,75a7f868-6a8b-4a87-902e-4ca60682f8e1,2013-06-12
51272,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-019418,19418,,10,26895,26895,1,17761.0,819829Vi92134,8471.0,2475.95,198.076,61.8988,2735.9248,,953dd817-9d29-46ee-891a-b55865ebd1fd,2013-06-12
51273,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-019341,19341,,10,15618,15618,1,4698.0,1120162Vi24619,8471.0,2498.34,199.8672,62.4585,2760.6657,,8a8de50f-938c-4c56-928d-c27556281670,2013-06-12
51274,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-025779,25779,,8,20279,20279,1,3721.0,120170Vi19647,,2479.94,198.3952,61.9985,2740.3337,,4b2b8abd-3dc1-4968-a5fa-ab9ff4717951,2013-06-12
51275,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-011265,11265,,1,20975,20975,1,6456.0,837684Vi33497,,2351.96,188.1568,58.799,2598.9158,,7c7d08d0-cfc4-4295-8d62-7533d3c4e220,2013-06-12
51276,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-011136,11136,,6,28287,28287,1,10493.0,637691Vi54078,8468.0,2380.47,190.4376,59.5118,2630.4194,,6924c74a-f975-47fc-a88c-fbcf25156565,2013-06-12
51277,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-011278,11278,,1,25147,25147,1,4279.0,237699Vi22483,,2329.98,186.3984,58.2495,2574.6279,,5ff73b97-2c56-44e8-99d1-062184814e69,2013-06-12
51278,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-027766,27766,,8,29172,29172,1,,,,827.33,66.1864,20.6833,914.1997,,26b70e86-aa6a-4388-b756-bb02160d8fa4,2013-06-12
51279,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-020716,20716,,8,28796,28796,1,369.0,837950Vi1835,,777.34,62.1872,19.4335,858.9607,,5faa03b5-b924-4fe8-aec8-c48b589286ad,2013-06-12
51280,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-018468,18468,,9,29207,29207,1,,,8466.0,1754.98,140.3984,43.8745,1939.2529,,ec55a548-ecda-414a-802c-37d781c4c1af,2013-06-12
51281,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-018697,18697,,9,29093,29093,1,16983.0,438496Vi88097,8466.0,1700.99,136.0792,42.5248,1879.594,,c0c2b7f5-438e-4991-a459-c37ace59619b,2013-06-12
51282,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-011008,11008,,9,23743,23743,1,13554.0,839484Vi70239,8466.0,2312.26,184.9808,57.8065,2555.0473,,55257c5d-cbd5-4d55-82e9-7e778f081d6b,2013-06-12
51283,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-024386,24386,,6,20314,20314,1,6528.0,641142Vi33908,8468.0,565.47,45.2376,14.1368,624.8444,,8d9d25f2-c5a5-4891-940a-e5a8466d685a,2013-06-12
51284,8,2013-06-05,2013-06-17,2013-06-12,5,True,,10-4030-022667,22667,,10,20182,20182,1,4261.0,1241898Vi22410,8471.0,1170.48,93.6384,29.262,1293.3804,,d9aab72d-e656-4a25-a75f-b503262fef38,2013-06-12
51285,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-012397,12397,,8,26194,26194,1,12998.0,516605Vi67237,,2329.98,186.3984,58.2495,2574.6279,,a4926e18-3fa0-438a-b7d7-645390e3a258,2013-06-13
51286,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-016311,16311,,10,26064,26064,1,5407.0,1119299Vi28332,8482.0,806.76,64.5408,20.169,891.4698,,e3aa6d32-043b-4a4c-8d59-3891a6f6eaa7,2013-06-13
51287,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-024883,24883,,8,26684,26684,1,2551.0,920163Vi13304,,2487.33,198.9864,62.1833,2748.4997,,331aceb2-d6ee-42b4-8454-7f7ca30ce8c1,2013-06-13
51288,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-011335,11335,,8,16593,16593,1,11604.0,420276Vi59960,,2344.26,187.5408,58.6065,2590.4073,,d637a182-c3bb-4f05-86d6-ffad148c940d,2013-06-13
51289,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-011084,11084,,1,13316,13316,1,18078.0,1237744Vi93787,,2322.28,185.7824,58.057,2566.1194,,b530a5af-ef87-44d2-8755-f3b7098ba10c,2013-06-13
51290,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-011445,11445,,9,19532,19532,1,1457.0,1239467Vi7499,8477.0,2304.98,184.3984,57.6245,2547.0029,,7761a41a-9b73-425c-a435-cab210be0729,2013-06-13
51291,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-011447,11447,,9,19143,19143,1,16566.0,139469Vi85789,8477.0,2309.97,184.7976,57.7493,2552.5169,,a3d6385b-45d5-4f9d-b603-5f79cbe700aa,2013-06-13
51292,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-011058,11058,,9,24756,24756,1,12527.0,1139476Vi64797,8477.0,2374.98,189.9984,59.3745,2624.3529,,532773bd-cfdd-41e9-bc8c-ec6ad8eeb4f2,2013-06-13
51293,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-011060,11060,,9,22612,22612,1,14054.0,639477Vi72903,8477.0,2319.99,185.5992,57.9998,2563.589,,3b73f15e-17dc-43bc-95e2-c3dd5ebd530a,2013-06-13
51294,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-017512,17512,,9,12829,12829,1,13294.0,939573Vi68945,8477.0,592.27,47.3816,14.8068,654.4584,,2dfbdb9d-a6e4-4549-9bb9-c0840cbe4313,2013-06-13
51295,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-024425,24425,,1,29366,29366,1,,,,2419.06,193.5248,60.4765,2673.0613,,c7baa1e5-83fb-424b-8e97-fa3cefbf2bff,2013-06-13
51296,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-019417,19417,,8,21842,21842,1,13934.0,841902Vi72260,,1155.48,92.4384,28.887,1276.8054,,841167a9-5278-44b9-89bb-2ed6279614ee,2013-06-13
51297,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-029356,29356,,8,28233,28233,1,1128.0,742275Vi5705,,628.97,50.3176,15.7243,695.0119,,9b0c0e13-0d22-4fcd-ae9d-8f0d2b225cae,2013-06-13
51298,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-027949,27949,,10,14443,14443,1,5385.0,842303Vi28183,8482.0,553.97,44.3176,13.8493,612.1369,,327e65fe-7d63-4869-b2ea-0b0c5703f590,2013-06-13
51299,8,2013-06-06,2013-06-18,2013-06-13,5,True,,10-4030-014775,14775,,8,12704,12704,1,12681.0,442716Vi65561,,2419.06,193.5248,60.4765,2673.0613,,721500b1-0925-4f67-b063-f6ec222ec4a7,2013-06-13
51300,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-016702,16702,,9,28770,28770,1,2390.0,616018Vi12436,8488.0,2443.35,195.468,61.0838,2699.9018,,bc9de46e-86de-4fd8-bebf-e780f88e793f,2013-06-14
51301,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-014050,14050,,9,25022,25022,1,7416.0,516307Vi38443,8488.0,1223.84,97.9072,30.596,1352.3432,,b79f985a-707c-4029-81a2-c4f4b6626f74,2013-06-14
51302,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-016569,16569,,7,21326,21326,1,12534.0,1019161Vi64835,,1754.98,140.3984,43.8745,1939.2529,,754c4336-3903-469d-befa-0542aa6147e0,2013-06-14
51303,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-013774,13774,,8,15569,15569,1,1017.0,519300Vi5061,,814.47,65.1576,20.3618,899.9894,,c0b28048-a3ae-46d5-8f26-dda05f091d82,2013-06-14
51304,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-017644,17644,,10,19343,19343,1,10650.0,119455Vi54880,8493.0,573.98,45.9184,14.3495,634.2479,,e769b6ab-bdca-40a5-b5af-4e4fc73fd24a,2013-06-14
51305,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-011242,11242,,7,27513,27513,1,15773.0,319962Vi81544,,2319.99,185.5992,57.9998,2563.589,,442c2b2a-4919-40db-b045-b775a03185a3,2013-06-14
51306,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-011333,11333,,10,21300,21300,1,9366.0,1020269Vi48295,8493.0,2344.26,187.5408,58.6065,2590.4073,,295a1640-87d3-48be-82eb-a565efd1cfb7,2013-06-14
51307,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-011336,11336,,7,26202,26202,1,12410.0,1220275Vi64178,,2369.96,189.5968,59.249,2618.8058,,3623acdb-9783-429c-b984-443c75b27d43,2013-06-14
51308,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-018958,18958,,4,11700,11700,1,47.0,736240Vi214,,565.21,45.2168,14.1303,624.5571,,76236a5a-d444-4f63-9fe8-0759f195fbec,2013-06-14
51309,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-015553,15553,,4,17249,17249,1,6380.0,536279Vi33114,,589.96,47.1968,14.749,651.9058,,93d21ce0-0dad-4937-962e-894b9aad0019,2013-06-14
51310,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-011328,11328,,6,22423,22423,1,6308.0,837752Vi32770,8490.0,2319.99,185.5992,57.9998,2563.589,,8c8de380-f4d7-4c58-99c0-c919f68f4783,2013-06-14
51311,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-022940,22940,,9,22515,22515,1,4909.0,238499Vi25766,8488.0,1763.97,141.1176,44.0993,1949.1869,,35e01f71-3b1c-4b9b-ab7a-0b2bdb8e92f0,2013-06-14
51312,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-028207,28207,,9,27512,27512,1,3874.0,1039048Vi20409,8488.0,2461.55,196.924,61.5388,2720.0128,,72fd267a-9abf-4d7c-b95c-39c946d544c8,2013-06-14
51313,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-028203,28203,,9,28313,28313,1,8366.0,1039092Vi43320,8488.0,2384.07,190.7256,59.6018,2634.3974,,5096e39e-06d3-440a-bda1-26df91bd8052,2013-06-14
51314,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-026666,26666,,9,16828,16828,1,2383.0,539106Vi12390,8488.0,553.97,44.3176,13.8493,612.1369,,11d0b1da-7a1e-45cc-9123-a32a48f9b21a,2013-06-14
51315,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-011003,11003,,9,20425,20425,1,11150.0,339810Vi57504,8488.0,2318.96,185.5168,57.974,2562.4508,,f2db6cd4-fc99-4462-826b-1f54994f6f73,2013-06-14
51316,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-019320,19320,,7,26346,26346,1,7922.0,1041896Vi40986,,1198.97,95.9176,29.9743,1324.8619,,d0d721d1-6745-475d-b69b-e2c2daf5580a,2013-06-14
51317,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-026994,26994,,7,27793,27793,1,6862.0,941900Vi35773,,1134.47,90.7576,28.3618,1253.5894,,d48d978c-dd86-4e08-87bb-58395f52c203,2013-06-14
51318,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-022432,22432,,8,17614,17614,1,10846.0,942270Vi55969,,578.46,46.2768,14.4615,639.1983,,a763cdc8-7be3-4fc1-be82-09cef7b96c2a,2013-06-14
51319,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-028758,28758,,7,24904,24904,1,8383.0,1042273Vi43420,,553.97,44.3176,13.8493,612.1369,,4bb2a11e-daba-4801-b94f-98cb279b57f0,2013-06-14
51320,8,2013-06-07,2013-06-19,2013-06-14,5,True,,10-4030-024061,24061,,7,11704,11704,1,4269.0,1242722Vi22432,,2413.06,193.0448,60.3265,2666.4313,,016aa37f-8d0a-4afc-b09e-6bd826d9f461,2013-06-14
51321,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-018246,18246,,9,13308,13308,1,6719.0,516022Vi34979,8499.0,2452.34,196.1872,61.3085,2709.8357,,c03a2dc2-8aeb-4ac5-84e7-4df66a158383,2013-06-15
51322,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-012296,12296,,7,25786,25786,1,12457.0,920149Vi64431,,2451.3,196.104,61.2825,2708.6865,,cbac6772-b765-4508-b733-e4caca76498d,2013-06-15
51323,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-011332,11332,,8,18874,18874,1,16287.0,1020274Vi84196,,2354.98,188.3984,58.8745,2602.2529,,cbde771b-3c9b-4a52-bab3-321e4464d8c0,2013-06-15
51324,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-011155,11155,,4,26297,26297,1,7918.0,437698Vi40978,,2319.99,185.5992,57.9998,2563.589,,a6843779-01d0-4665-9385-77b277f69916,2013-06-15
51325,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-011083,11083,,4,29239,29239,1,,,,2394.97,191.5976,59.8743,2646.4419,,07c5ffe2-972e-41c7-9ca3-962e368b4eb5,2013-06-15
51326,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-025723,25723,,7,13649,13649,1,4264.0,1237992Vi22416,,777.34,62.1872,19.4335,858.9607,,7f04d38c-6367-402c-9cc3-20e615aab27a,2013-06-15
51327,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-027745,27745,,9,16990,16990,1,10297.0,639105Vi53147,8499.0,617.47,49.3976,15.4368,682.3044,,4b58811c-c65a-4416-8b20-313e7e655653,2013-06-15
51328,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-026655,26655,,9,11790,11790,1,15899.0,939132Vi82134,8499.0,539.99,43.1992,13.4998,596.689,,2c85e93e-3bd9-41e2-a3a6-ec66c233cdea,2013-06-15
51329,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-026312,26312,,1,21726,21726,1,13275.0,439630Vi68853,,810.32,64.8256,20.258,895.4036,,b42583f9-8e27-40d9-a909-286950c5a5d4,2013-06-15
51330,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-028298,28298,,4,18391,18391,1,4628.0,1139787Vi24267,,1249.84,99.9872,31.246,1381.0732,,a5e3e927-4df8-4163-9bc1-367a88016b40,2013-06-15
51331,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-024403,24403,,4,26099,26099,1,2165.0,1040618Vi11267,,2393.06,191.4448,59.8265,2644.3313,,ff41c06e-2d01-48b6-9f21-03d5ede742a9,2013-06-15
51332,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-021439,21439,,1,26402,26402,1,5307.0,641133Vi27729,,539.99,43.1992,13.4998,596.689,,a6d252ad-535e-4e41-8fb3-11dbf8727c03,2013-06-15
51333,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-022631,22631,,10,15791,15791,1,8970.0,1041861Vi46262,8504.0,1149.47,91.9576,28.7368,1270.1644,,35f4a723-d921-4d61-9077-74b25973d4dd,2013-06-15
51334,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-019335,19335,,7,12392,12392,1,17061.0,1141863Vi88578,,1174.48,93.9584,29.362,1297.8004,,6ade32ec-56ea-43f4-b497-4c841e8993cc,2013-06-15
51335,8,2013-06-08,2013-06-20,2013-06-15,5,True,,10-4030-021004,21004,,7,18763,18763,1,18649.0,242260Vi96904,,561.48,44.9184,14.037,620.4354,,cfaf1902-861e-4046-9552-d9e76f9303c2,2013-06-15
51336,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-018243,18243,,9,12838,12838,1,11957.0,116020Vi61811,8510.0,2479.94,198.3952,61.9985,2740.3337,,f8bb1bea-f31c-4978-867b-522cdcd24da0,2013-06-16
51337,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-018220,18220,,9,27084,27084,1,13250.0,1216053Vi68725,8510.0,2443.35,195.468,61.0838,2699.9018,,9390dc84-a9f5-4bd5-9fca-aa41b875a74a,2013-06-16
51338,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-016339,16339,,9,13339,13339,1,3459.0,216136Vi18227,8510.0,1120.49,89.6392,28.0123,1238.1415,,4dbdf4b5-6b45-4a49-91fa-d3c6eb428b69,2013-06-16
51339,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-012462,12462,,8,16942,16942,1,11286.0,1016556Vi58199,,2373.47,189.8776,59.3368,2622.6844,,7956dbb3-82c4-4f82-a7e7-a7f5dd1c714e,2013-06-16
51340,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-013789,13789,,8,29057,29057,1,11868.0,919304Vi61279,,819.48,65.5584,20.487,905.5254,,fd1c9ab7-a10e-4678-b0e6-2a14bc20c2e0,2013-06-16
51341,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-012301,12301,,7,25701,25701,1,10091.0,620157Vi52012,,2482.23,198.5784,62.0558,2742.8642,,80d85f16-388b-4634-b27d-2358e416773b,2013-06-16
51342,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-019359,19359,,10,23885,23885,1,3471.0,820171Vi18302,8515.0,2478.34,198.2672,61.9585,2738.5657,,2cd4fc35-d71f-4130-9e69-7278f3cc55d3,2013-06-16
51343,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-011439,11439,,7,15273,15273,1,17408.0,820175Vi90466,,2457.33,196.5864,61.4333,2715.3497,,664b6759-9ee0-4c2c-911d-cddb1df7c1e1,2013-06-16
51344,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-016793,16793,,4,19533,19533,1,13495.0,435045Vi69903,,1788.95,143.116,44.7238,1976.7898,,af28c5dc-54aa-4108-93b8-8bfb5ee21fd1,2013-06-16
51345,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-011267,11267,,4,15714,15714,1,11366.0,537687Vi58605,,2364.96,189.1968,59.124,2613.2808,,63c7a252-78ee-4b84-90bc-f0bcc4ff5ff8,2013-06-16
51346,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-011270,11270,,4,26418,26418,1,3905.0,837688Vi20570,,2405.95,192.476,60.1488,2658.5748,,e90aecbb-99d9-4325-b804-5ea1e44b63ed,2013-06-16
51347,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-011062,11062,,1,15131,15131,1,683.0,1137715Vi3533,,2351.96,188.1568,58.799,2598.9158,,2556274b-8017-4a0d-8787-0df89a93ebfe,2013-06-16
51348,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-011167,11167,,1,28945,28945,1,1550.0,1037750Vi7929,,2329.99,186.3992,58.2498,2574.639,,26bcd27a-2cbc-41e8-bb46-80a8de078da7,2013-06-16
51349,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-023310,23310,,9,11889,11889,1,1616.0,638606Vi8255,8510.0,1151.76,92.1408,28.794,1272.6948,,3a450f5f-1ba1-453c-95db-a0294d46ed04,2013-06-16
51350,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-011054,11054,,9,18844,18844,1,18160.0,739464Vi94160,8510.0,2403.97,192.3176,60.0993,2656.3869,,9f9d9353-3a62-4bb5-adc1-c4141406aa64,2013-06-16
51351,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-011446,11446,,9,26379,26379,1,12367.0,739468Vi63960,8510.0,2354.98,188.3984,58.8745,2602.2529,,f491ab8f-4181-4375-aa48-8c2b84bfbc2f,2013-06-16
51352,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-011093,11093,,9,14862,14862,1,18583.0,439492Vi96590,8510.0,2360.95,188.876,59.0238,2608.8498,,6cd54b9e-f702-42e8-8600-dc973d066dd8,2013-06-16
51353,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-025092,25092,,4,21313,21313,1,7951.0,339792Vi41144,,1257.82,100.6256,31.4455,1389.8911,,7a034105-7a60-4ff8-b22e-d6f125c8d555,2013-06-16
51354,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-011454,11454,,9,23135,23135,1,10389.0,639797Vi53569,8510.0,2294.99,183.5992,57.3748,2535.964,,f48c20c0-fe21-4f03-bc97-edc3712784c6,2013-06-16
51355,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-022260,22260,,1,20002,20002,1,17394.0,741517Vi90374,,563.77,45.1016,14.0943,622.9659,,2abeba13-a3d1-4566-9439-2ea459c7d69f,2013-06-16
51356,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-019393,19393,,4,13113,13113,1,1823.0,641878Vi9418,,1134.47,90.7576,28.3618,1253.5894,,668ea02f-6e1d-4563-9984-b2b93bef16aa,2013-06-16
51357,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-022415,22415,,8,18703,18703,1,1224.0,142268Vi6202,,615.47,49.2376,15.3868,680.0944,,ad02c3b4-5837-45c9-ab17-c88d512f94de,2013-06-16
51358,8,2013-06-09,2013-06-21,2013-06-16,5,True,,10-4030-017833,17833,,8,22860,22860,1,14670.0,1142980Vi76080,,1251.12,100.0896,31.278,1382.4876,,bef40f59-c1f2-46b5-a926-a3d0ff722f43,2013-06-16
51359,8,2013-06-10,2013-06-22,2013-06-17,5,True,,10-4030-018240,18240,,9,19973,19973,1,12657.0,916059Vi65473,8521.0,2520.31,201.6248,63.0078,2784.9426,,fea78547-dc13-49f5-b73d-15be0b386305,2013-06-17
51360,8,2013-06-10,2013-06-22,2013-06-17,5,True,,10-4030-011388,11388,,10,28036,28036,1,12285.0,1219998Vi63518,8526.0,2342.92,187.4336,58.573,2588.9266,,63206683-a1ec-42fb-a336-6cc125db00d1,2013-06-17
51361,8,2013-06-10,2013-06-22,2013-06-17,5,True,,10-4030-025795,25795,,8,19148,19148,1,13909.0,1120151Vi72120,,2482.23,198.5784,62.0558,2742.8642,,45088dd9-73b1-4e19-9e26-99ffab30408c,2013-06-17
51362,8,2013-06-10,2013-06-22,2013-06-17,5,True,,10-4030-016797,16797,,1,24491,24491,1,18735.0,835047Vi97414,,1732.26,138.5808,43.3065,1914.1473,,41a5d681-c782-4944-b95f-e06b27c9fa43,2013-06-17
51363,8,2013-06-10,2013-06-22,2013-06-17,5,True,,10-4030-015557,15557,,4,24162,24162,1,10774.0,1136245Vi55610,,554.97,44.3976,13.8743,613.2419,,21e4d855-d695-45ff-941d-bd7e3a07edd0,2013-06-17
51364,8,2013-06-10,2013-06-22,2013-06-17,5,True,,10-4030-013741,13741,,4,12406,12406,1,3828.0,436512Vi20146,,769.49,61.5592,19.2373,850.2865,,8963fed5-5629-42a6-a241-19762846cda5,2013-06-17
51365,8,2013-06-10,2013-06-22,2013-06-17,5,True,,10-4030-011156,11156,,4,18601,18601,1,13901.0,437661Vi72072,,2389.97,191.1976,59.7493,2640.9169,,bb169cf1-6d94-4222-9bb9-44a447e230cf,2013-06-17
