businessentityid,persontype,namestyle,title,firstname,middlename,lastname,suffix,emailpromotion,additionalcontactinfo,demographics,rowguid,modifieddate
4848,IN,False,,Charles,A,Wilson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>1620.8936</TotalPurchaseYTD><DateFirstPurchase>2001-10-23Z</DateFirstPurchase><BirthDate>1969-03-27Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>5</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",7829664a-d293-46cc-9ad3-8bd2e1bc6fa7,2011-09-22 00:00:00.000
4849,IN,False,,Alvin,,Shen,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>60.98</TotalPurchaseYTD><DateFirstPurchase>2003-08-20Z</DateFirstPurchase><BirthDate>1973-07-03Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>M</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial High School</Education><Occupation>Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",1eae5f8e-d6c6-4a65-bbd2-a2758244c196,2013-07-19 00:00:00.000
4850,IN,False,,Cara,E,Sun,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>1001.8936</TotalPurchaseYTD><DateFirstPurchase>2001-11-05Z</DateFirstPurchase><BirthDate>1966-05-06Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>1</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Clerical</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",5d2ec9f1-3fb5-446d-ba93-9622a0816d87,2011-10-05 00:00:00.000
4851,IN,False,,Charles,,Moore,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-3578.27</TotalPurchaseYTD><DateFirstPurchase>2001-09-03Z</DateFirstPurchase><BirthDate>1961-11-27Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",f675cb05-bd6f-46a7-83a6-85063c9351ed,2011-08-03 00:00:00.000
4852,IN,False,,Charles,,Taylor,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>3513.82</TotalPurchaseYTD><DateFirstPurchase>2001-09-02Z</DateFirstPurchase><BirthDate>1965-04-14Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>M</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>2</NumberChildrenAtHome><Education>High School</Education><Occupation>Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",49b4edf1-8d81-4aaa-8850-01149fa37e29,2011-08-02 00:00:00.000
4853,IN,False,,Charles,T,Anderson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-2443.35</TotalPurchaseYTD><DateFirstPurchase>2002-10-27Z</DateFirstPurchase><BirthDate>1950-02-26Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>M</Gender><TotalChildren>4</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Professional</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",9dba3a75-7f0b-47ef-9de5-e45877f38df7,2012-09-25 00:00:00.000
4854,IN,False,,Charles,,Thomas,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-2443.35</TotalPurchaseYTD><DateFirstPurchase>2002-07-15Z</DateFirstPurchase><BirthDate>1967-03-15Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>M</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",2d750c87-194e-469e-bee9-5c10ae9b60db,2012-06-13 00:00:00.000
4855,IN,False,,Charles,P,Jackson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>595.94</TotalPurchaseYTD><DateFirstPurchase>2003-08-06Z</DateFirstPurchase><BirthDate>1963-06-10Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>75001-100000</YearlyIncome><Gender>M</Gender><TotalChildren>4</TotalChildren><NumberChildrenAtHome>3</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",e76f9ac6-9598-489f-928e-9d92e492d57b,2013-07-05 00:00:00.000
4856,IN,False,,Cara,B,Gao,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-2071.4192</TotalPurchaseYTD><DateFirstPurchase>2003-05-04Z</DateFirstPurchase><BirthDate>1977-08-24Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>High School</Education><Occupation>Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",80239080-e026-4161-a78e-05275e5febeb,2013-04-02 00:00:00.000
4857,IN,False,,Charles,,Weisman,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-2375.0796</TotalPurchaseYTD><DateFirstPurchase>2002-11-22Z</DateFirstPurchase><BirthDate>1949-08-07Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>5</TotalChildren><NumberChildrenAtHome>1</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>10+ Miles</CommuteDistance></IndividualSurvey>",80cb524b-dc58-4c59-a6a9-45238d8a198d,2012-10-21 00:00:00.000
4858,IN,False,,Cara,,Ma,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>10.48</TotalPurchaseYTD><DateFirstPurchase>2003-08-13Z</DateFirstPurchase><BirthDate>1948-06-24Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>F</Gender><TotalChildren>4</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>High School</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>5-10 Miles</CommuteDistance></IndividualSurvey>",cb852afe-31bd-4442-91f9-23f75f2fbe17,2013-07-12 00:00:00.000
4859,IN,False,,Charles,E,Harris,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>797.1918</TotalPurchaseYTD><DateFirstPurchase>2001-10-08Z</DateFirstPurchase><BirthDate>1966-04-08Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",f02bf531-8667-4922-99da-566097c6844c,2011-09-07 00:00:00.000
4860,IN,False,,Charles,L,Martin,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>2375.08</TotalPurchaseYTD><DateFirstPurchase>2004-01-02Z</DateFirstPurchase><BirthDate>1951-04-21Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>1</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",3157471c-36e7-4c61-a89f-83a784ae8a2f,2013-12-01 00:00:00.000
4861,IN,False,,Cara,M,Liang,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-1243.29</TotalPurchaseYTD><DateFirstPurchase>2001-08-14Z</DateFirstPurchase><BirthDate>1942-07-04Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>F</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",5ae6c57c-d49b-476d-8429-52bf57efcb02,2011-07-14 00:00:00.000
4862,IN,False,,Cara,R,Guo,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-6.01</TotalPurchaseYTD><DateFirstPurchase>2003-12-19Z</DateFirstPurchase><BirthDate>1974-08-15Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>75001-100000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Professional</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>3</NumberCarsOwned><CommuteDistance>10+ Miles</CommuteDistance></IndividualSurvey>",4eef66e5-c94f-4b44-8f20-3d3eec95ac09,2013-11-17 00:00:00.000
4863,IN,False,,Charles,J,Thompson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-2181.565</TotalPurchaseYTD><DateFirstPurchase>2002-12-12Z</DateFirstPurchase><BirthDate>1954-02-11Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>M</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Clerical</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",1206fdc3-1157-4558-9b6e-a9031451e98e,2012-11-10 00:00:00.000
4864,IN,False,,Cara,J,He,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>79.98</TotalPurchaseYTD><DateFirstPurchase>2003-09-19Z</DateFirstPurchase><BirthDate>1973-07-25Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>1</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",d5963d8e-24ba-4b79-b16a-bae74beb8106,2013-08-18 00:00:00.000
4865,IN,False,,Charles,M,Garcia,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>32.69</TotalPurchaseYTD><DateFirstPurchase>2003-10-20Z</DateFirstPurchase><BirthDate>1960-06-26Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>5-10 Miles</CommuteDistance></IndividualSurvey>",80c52c5e-a185-4fe0-b64d-f677fd94f1b6,2013-09-18 00:00:00.000
4866,IN,False,,Charles,D,Martinez,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>1147.18</TotalPurchaseYTD><DateFirstPurchase>2004-05-15Z</DateFirstPurchase><BirthDate>1955-04-26Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>M</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Clerical</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",95f6c07c-f59f-4a20-a54a-a7e8d1a1ce29,2014-04-14 00:00:00.000
4867,IN,False,,Cara,L,Zheng,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>559.19</TotalPurchaseYTD><DateFirstPurchase>2004-01-06Z</DateFirstPurchase><BirthDate>1957-01-15Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>High School</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",0fabddff-4678-438b-a169-8719944ad55d,2013-12-05 00:00:00.000
4868,IN,False,,Cara,,Hu,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>2439.35</TotalPurchaseYTD><DateFirstPurchase>2002-05-09Z</DateFirstPurchase><BirthDate>1973-11-18Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>75001-100000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>5</NumberChildrenAtHome><Education>High School</Education><Occupation>Management</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>10+ Miles</CommuteDistance></IndividualSurvey>",5b62232f-491d-4640-a641-87e4cab50ea3,2012-04-07 00:00:00.000
4869,IN,False,,Charles,D,Robinson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-0.67</TotalPurchaseYTD><DateFirstPurchase>2004-07-29Z</DateFirstPurchase><BirthDate>1957-05-20Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial High School</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",d9e46bf8-8d7c-45b3-85e4-b1a02ae29a3d,2014-06-28 00:00:00.000
4870,IN,False,,Charles,K,Clark,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>515.5</TotalPurchaseYTD><DateFirstPurchase>2004-03-07Z</DateFirstPurchase><BirthDate>1956-04-24Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>M</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>High School</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",86222ab8-eca4-4346-a8f0-6fbbef344343,2014-02-04 00:00:00.000
4871,IN,False,,Cara,L,Cai,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-6.01</TotalPurchaseYTD><DateFirstPurchase>2003-10-15Z</DateFirstPurchase><BirthDate>1946-02-05Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>greater than 100000</YearlyIncome><Gender>F</Gender><TotalChildren>3</TotalChildren><NumberChildrenAtHome>4</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Management</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>4</NumberCarsOwned><CommuteDistance>10+ Miles</CommuteDistance></IndividualSurvey>",243d18f6-84d6-4a19-ac40-f21d11defff3,2013-09-13 00:00:00.000
4872,IN,False,,Charles,E,Rodriguez,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>2224.26</TotalPurchaseYTD><DateFirstPurchase>2002-10-07Z</DateFirstPurchase><BirthDate>1951-03-14Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>4</TotalChildren><NumberChildrenAtHome>2</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>10+ Miles</CommuteDistance></IndividualSurvey>",91242aa2-a6a8-4d76-879d-1c43585ebc51,2012-09-05 00:00:00.000
4873,IN,False,,Charles,M,Lewis,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-29.99</TotalPurchaseYTD><DateFirstPurchase>2004-04-25Z</DateFirstPurchase><BirthDate>1940-03-13Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>3</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Management</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>10+ Miles</CommuteDistance></IndividualSurvey>",e035be65-be37-41a7-88e0-407b9f60aaee,2014-03-25 00:00:00.000
4874,IN,False,,Charles,,Lee,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>2449.38</TotalPurchaseYTD><DateFirstPurchase>2003-10-13Z</DateFirstPurchase><BirthDate>1966-02-06Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>M</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Professional</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",87e1970d-9b0d-4d4c-8775-3a64d20dfd64,2013-09-11 00:00:00.000
4875,IN,False,,Charles,,Walker,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>140.46</TotalPurchaseYTD><DateFirstPurchase>2003-10-07Z</DateFirstPurchase><BirthDate>1969-10-14Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>M</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",43abc95a-f500-4c79-a963-b19e0787f05a,2013-09-05 00:00:00.000
4876,IN,False,,Warren,A,Xu,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-69.99</TotalPurchaseYTD><DateFirstPurchase>2003-11-03Z</DateFirstPurchase><BirthDate>1972-12-12Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>M</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial High School</Education><Occupation>Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",5fdec065-9e2e-460e-a3c4-1ced8b32dcd4,2013-10-02 00:00:00.000
